fecha;cod_producto;unidades;precio_real
2024-10;SIR-CRANK;2;50.69
2024-11;SIR-CRANK;2;50.69
2024-12;SIR-CRANK;2;50.69
2025-01;SIR-CRANK;2;51.36
2025-02;SIR-CRANK;2;51.36
2025-03;SIR-CRANK;3;51.36
2025-04;SIR-CRANK;3;51.36
2025-05;SIR-CRANK;2;51.36
2025-06;SIR-CRANK;2;51.36
2025-07;SIR-CRANK;3;51.36
2025-08;SIR-CRANK;2;51.36
2025-09;SIR-CRANK;2;51.36
2025-10;SIR-CRANK;3;51.36
2025-11;SIR-CRANK;2;51.36
2025-12;SIR-CRANK;2;51.36
2020-01;JAB-KIT-SRV;3;68.00
2020-02;JAB-KIT-SRV;3;68.00
2020-03;JAB-KIT-SRV;3;68.00
2020-04;JAB-KIT-SRV;3;68.00
2020-05;JAB-KIT-SRV;4;68.00
2020-06;JAB-KIT-SRV;4;68.00
2020-07;JAB-KIT-SRV;3;68.00
2020-08;JAB-KIT-SRV;3;68.00
2020-09;JAB-KIT-SRV;3;68.00
2020-10;JAB-KIT-SRV;3;68.00
2020-11;JAB-KIT-SRV;3;68.00
2020-12;JAB-KIT-SRV;3;68.00
2021-01;JAB-KIT-SRV;3;68.95
2021-02;JAB-KIT-SRV;3;68.95
2021-03;JAB-KIT-SRV;3;68.95
2021-04;JAB-KIT-SRV;3;68.95
2021-05;JAB-KIT-SRV;4;68.95
2021-06;JAB-KIT-SRV;4;68.95
2021-07;JAB-KIT-SRV;4;68.95
2021-08;JAB-KIT-SRV;4;68.95
2021-09;JAB-KIT-SRV;4;68.95
2021-10;JAB-KIT-SRV;3;68.95
2021-11;JAB-KIT-SRV;3;68.95
2021-12;JAB-KIT-SRV;3;68.95
2022-01;JAB-KIT-SRV;3;69.90
2022-02;JAB-KIT-SRV;3;69.90
2022-03;JAB-KIT-SRV;3;69.90
2022-04;JAB-KIT-SRV;4;69.90
2022-05;JAB-KIT-SRV;4;69.90
2022-06;JAB-KIT-SRV;4;69.90
2022-07;JAB-KIT-SRV;4;69.90
2022-08;JAB-KIT-SRV;4;69.90
2022-09;JAB-KIT-SRV;3;69.90
2022-10;JAB-KIT-SRV;3;69.90
2022-11;JAB-KIT-SRV;3;69.90
2022-12;JAB-KIT-SRV;3;69.90
2023-01;JAB-KIT-SRV;3;70.86
2023-02;JAB-KIT-SRV;3;70.86
2023-03;JAB-KIT-SRV;3;70.86
2023-04;JAB-KIT-SRV;4;70.86
2023-05;JAB-KIT-SRV;4;70.86
2023-06;JAB-KIT-SRV;4;70.86
2023-07;JAB-KIT-SRV;4;70.86
2023-08;JAB-KIT-SRV;4;70.86
2023-09;JAB-KIT-SRV;4;70.86
2023-10;JAB-KIT-SRV;3;70.86
2023-11;JAB-KIT-SRV;3;70.86
2023-12;JAB-KIT-SRV;3;70.86
2024-01;JAB-KIT-SRV;3;71.81
2024-02;JAB-KIT-SRV;3;71.81
2024-03;JAB-KIT-SRV;4;71.81
2024-04;JAB-KIT-SRV;4;71.81
2024-05;JAB-KIT-SRV;4;71.81
2024-06;JAB-KIT-SRV;4;71.81
2024-07;JAB-KIT-SRV;4;71.81
2024-08;JAB-KIT-SRV;4;71.81
2024-09;JAB-KIT-SRV;4;71.81
2024-10;JAB-KIT-SRV;4;71.81
2024-11;JAB-KIT-SRV;3;71.81
2024-12;JAB-KIT-SRV;3;71.81
2025-01;JAB-KIT-SRV;3;72.76
2025-02;JAB-KIT-SRV;3;72.76
2025-03;JAB-KIT-SRV;4;72.76
2025-04;JAB-KIT-SRV;4;72.76
2025-05;JAB-KIT-SRV;4;72.76
2025-06;JAB-KIT-SRV;5;72.76
2025-07;JAB-KIT-SRV;5;72.76
2025-08;JAB-KIT-SRV;4;72.76
2025-09;JAB-KIT-SRV;4;72.76
2025-10;JAB-KIT-SRV;4;72.76
2025-11;JAB-KIT-SRV;3;72.76
2025-12;JAB-KIT-SRV;3;72.76
2020-01;MRC-ANODE-KT;3;57.00
2020-02;MRC-ANODE-KT;3;57.00
2020-03;MRC-ANODE-KT;5;57.00
2020-04;MRC-ANODE-KT;6;57.00
2020-05;MRC-ANODE-KT;8;57.00
2020-06;MRC-ANODE-KT;10;57.00
2020-07;MRC-ANODE-KT;10;57.00
2020-08;MRC-ANODE-KT;10;57.00
2020-09;MRC-ANODE-KT;7;57.00
2020-10;MRC-ANODE-KT;5;57.00
2020-11;MRC-ANODE-KT;4;57.00
2020-12;MRC-ANODE-KT;3;57.00
2021-01;MRC-ANODE-KT;3;57.80
2021-02;MRC-ANODE-KT;3;57.80
2021-03;MRC-ANODE-KT;5;57.80
2021-04;MRC-ANODE-KT;6;57.80
2021-05;MRC-ANODE-KT;9;57.80
2021-06;MRC-ANODE-KT;11;57.80
2021-07;MRC-ANODE-KT;10;57.80
2021-08;MRC-ANODE-KT;10;57.80
2021-09;MRC-ANODE-KT;8;57.80
2021-10;MRC-ANODE-KT;5;57.80
2021-11;MRC-ANODE-KT;4;57.80
2021-12;MRC-ANODE-KT;3;57.80
2022-01;MRC-ANODE-KT;4;58.60
2022-02;MRC-ANODE-KT;4;58.60
2022-03;MRC-ANODE-KT;5;58.60
2022-04;MRC-ANODE-KT;7;58.60
2022-05;MRC-ANODE-KT;9;58.60
2022-06;MRC-ANODE-KT;10;58.60
2022-07;MRC-ANODE-KT;11;58.60
2022-08;MRC-ANODE-KT;11;58.60
2022-09;MRC-ANODE-KT;7;58.60
2022-10;MRC-ANODE-KT;5;58.60
2022-11;MRC-ANODE-KT;4;58.60
2022-12;MRC-ANODE-KT;4;58.60
2023-01;MRC-ANODE-KT;4;59.39
2023-02;MRC-ANODE-KT;4;59.39
2023-03;MRC-ANODE-KT;5;59.39
2023-04;MRC-ANODE-KT;7;59.39
2023-05;MRC-ANODE-KT;10;59.39
2023-06;MRC-ANODE-KT;11;59.39
2023-07;MRC-ANODE-KT;12;59.39
2023-08;MRC-ANODE-KT;12;59.39
2023-09;MRC-ANODE-KT;8;59.39
2023-10;MRC-ANODE-KT;6;59.39
2023-11;MRC-ANODE-KT;4;59.39
2023-12;MRC-ANODE-KT;3;59.39
2024-01;MRC-ANODE-KT;4;60.19
2024-02;MRC-ANODE-KT;4;60.19
2024-03;MRC-ANODE-KT;6;60.19
2024-04;MRC-ANODE-KT;8;60.19
2024-05;MRC-ANODE-KT;9;60.19
2024-06;MRC-ANODE-KT;12;60.19
2024-07;MRC-ANODE-KT;13;60.19
2024-08;MRC-ANODE-KT;13;60.19
2024-09;MRC-ANODE-KT;8;60.19
2024-10;MRC-ANODE-KT;6;60.19
2024-11;MRC-ANODE-KT;5;60.19
2024-12;MRC-ANODE-KT;4;60.19
2025-01;MRC-ANODE-KT;4;60.99
2025-02;MRC-ANODE-KT;4;60.99
2025-03;MRC-ANODE-KT;6;60.99
2025-04;MRC-ANODE-KT;8;60.99
2025-05;MRC-ANODE-KT;10;60.99
2025-06;MRC-ANODE-KT;12;60.99
2025-07;MRC-ANODE-KT;14;60.99
2025-08;MRC-ANODE-KT;12;60.99
2025-09;MRC-ANODE-KT;9;60.99
2025-10;MRC-ANODE-KT;7;60.99
2025-11;MRC-ANODE-KT;4;60.99
2025-12;MRC-ANODE-KT;4;60.99
2020-01;SIR-BELT-KT;4;37.00
2020-02;SIR-BELT-KT;4;37.00
2020-03;SIR-BELT-KT;4;37.00
2020-04;SIR-BELT-KT;4;37.00
2020-05;SIR-BELT-KT;5;37.00
2020-06;SIR-BELT-KT;5;37.00
2020-07;SIR-BELT-KT;5;37.00
2020-08;SIR-BELT-KT;5;37.00
2020-09;SIR-BELT-KT;4;37.00
2020-10;SIR-BELT-KT;4;37.00
2020-11;SIR-BELT-KT;4;37.00
2020-12;SIR-BELT-KT;3;37.00
2021-01;SIR-BELT-KT;4;37.52
2021-02;SIR-BELT-KT;3;37.52
2021-03;SIR-BELT-KT;4;37.52
2021-04;SIR-BELT-KT;5;37.52
2021-05;SIR-BELT-KT;4;37.52
2021-06;SIR-BELT-KT;5;37.52
2021-07;SIR-BELT-KT;5;37.52
2021-08;SIR-BELT-KT;5;37.52
2021-09;SIR-BELT-KT;4;37.52
2021-10;SIR-BELT-KT;4;37.52
2021-11;SIR-BELT-KT;4;37.52
2021-12;SIR-BELT-KT;3;37.52
2022-01;SIR-BELT-KT;4;38.04
2022-02;SIR-BELT-KT;3;38.04
2022-03;SIR-BELT-KT;4;38.04
2022-04;SIR-BELT-KT;5;38.04
2022-05;SIR-BELT-KT;5;38.04
2022-06;SIR-BELT-KT;5;38.04
2022-07;SIR-BELT-KT;5;38.04
2022-08;SIR-BELT-KT;5;38.04
2022-09;SIR-BELT-KT;5;38.04
2022-10;SIR-BELT-KT;5;38.04
2022-11;SIR-BELT-KT;4;38.04
2022-12;SIR-BELT-KT;4;38.04
2023-01;SIR-BELT-KT;4;38.55
2023-02;SIR-BELT-KT;4;38.55
2023-03;SIR-BELT-KT;5;38.55
2023-04;SIR-BELT-KT;5;38.55
2023-05;SIR-BELT-KT;5;38.55
2023-06;SIR-BELT-KT;6;38.55
2023-07;SIR-BELT-KT;6;38.55
2023-08;SIR-BELT-KT;5;38.55
2023-09;SIR-BELT-KT;5;38.55
2023-10;SIR-BELT-KT;5;38.55
2023-11;SIR-BELT-KT;4;38.55
2023-12;SIR-BELT-KT;4;38.55
2024-01;SIR-BELT-KT;4;39.07
2024-02;SIR-BELT-KT;4;39.07
2024-03;SIR-BELT-KT;5;39.07
2024-04;SIR-BELT-KT;5;39.07
2024-05;SIR-BELT-KT;6;39.07
2024-06;SIR-BELT-KT;6;39.07
2024-07;SIR-BELT-KT;5;39.07
2024-08;SIR-BELT-KT;5;39.07
2024-09;SIR-BELT-KT;5;39.07
2024-10;SIR-BELT-KT;5;39.07
2024-11;SIR-BELT-KT;4;39.07
2024-12;SIR-BELT-KT;4;39.07
2025-01;SIR-BELT-KT;4;39.59
2025-02;SIR-BELT-KT;4;39.59
2025-03;SIR-BELT-KT;5;39.59
2025-04;SIR-BELT-KT;5;39.59
2025-05;SIR-BELT-KT;6;39.59
2025-06;SIR-BELT-KT;7;39.59
2025-07;SIR-BELT-KT;6;39.59
2025-08;SIR-BELT-KT;6;39.59
2025-09;SIR-BELT-KT;6;39.59
2025-10;SIR-BELT-KT;5;39.59
2025-11;SIR-BELT-KT;4;39.59
2025-12;SIR-BELT-KT;4;39.59
2020-01;MRC-IMPKIT;4;48.50
2020-02;MRC-IMPKIT;4;48.50
2020-03;MRC-IMPKIT;5;48.50
2020-04;MRC-IMPKIT;5;48.50
2020-05;MRC-IMPKIT;6;48.50
2020-06;MRC-IMPKIT;6;48.50
2020-07;MRC-IMPKIT;6;48.50
2020-08;MRC-IMPKIT;6;48.50
2020-09;MRC-IMPKIT;5;48.50
2020-10;MRC-IMPKIT;5;48.50
2020-11;MRC-IMPKIT;4;48.50
2020-12;MRC-IMPKIT;4;48.50
2021-01;MRC-IMPKIT;5;49.18
2021-02;MRC-IMPKIT;4;49.18
2021-03;MRC-IMPKIT;6;49.18
2021-04;MRC-IMPKIT;6;49.18
2021-05;MRC-IMPKIT;6;49.18
2021-06;MRC-IMPKIT;7;49.18
2021-07;MRC-IMPKIT;6;49.18
2021-08;MRC-IMPKIT;6;49.18
2021-09;MRC-IMPKIT;6;49.18
2021-10;MRC-IMPKIT;5;49.18
2021-11;MRC-IMPKIT;5;49.18
2021-12;MRC-IMPKIT;5;49.18
2022-01;MRC-IMPKIT;5;49.86
2022-02;MRC-IMPKIT;5;49.86
2022-03;MRC-IMPKIT;5;49.86
2022-04;MRC-IMPKIT;6;49.86
2022-05;MRC-IMPKIT;7;49.86
2022-06;MRC-IMPKIT;6;49.86
2022-07;MRC-IMPKIT;6;49.86
2022-08;MRC-IMPKIT;6;49.86
2022-09;MRC-IMPKIT;6;49.86
2022-10;MRC-IMPKIT;5;49.86
2022-11;MRC-IMPKIT;5;49.86
2022-12;MRC-IMPKIT;5;49.86
2023-01;MRC-IMPKIT;5;50.54
2023-02;MRC-IMPKIT;5;50.54
2023-03;MRC-IMPKIT;6;50.54
2023-04;MRC-IMPKIT;6;50.54
2023-05;MRC-IMPKIT;7;50.54
2023-06;MRC-IMPKIT;7;50.54
2023-07;MRC-IMPKIT;7;50.54
2023-08;MRC-IMPKIT;7;50.54
2023-09;MRC-IMPKIT;6;50.54
2023-10;MRC-IMPKIT;6;50.54
2023-11;MRC-IMPKIT;5;50.54
2023-12;MRC-IMPKIT;5;50.54
2024-01;MRC-IMPKIT;6;51.22
2024-02;MRC-IMPKIT;5;51.22
2024-03;MRC-IMPKIT;6;51.22
2024-04;MRC-IMPKIT;7;51.22
2024-05;MRC-IMPKIT;8;51.22
2024-06;MRC-IMPKIT;7;51.22
2024-07;MRC-IMPKIT;8;51.22
2024-08;MRC-IMPKIT;8;51.22
2024-09;MRC-IMPKIT;6;51.22
2024-10;MRC-IMPKIT;6;51.22
2024-11;MRC-IMPKIT;6;51.22
2024-12;MRC-IMPKIT;5;51.22
2025-01;MRC-IMPKIT;6;51.90
2025-02;MRC-IMPKIT;5;51.90
2025-03;MRC-IMPKIT;7;51.90
2025-04;MRC-IMPKIT;8;51.90
2025-05;MRC-IMPKIT;7;51.90
2025-06;MRC-IMPKIT;8;51.90
2025-07;MRC-IMPKIT;8;51.90
2025-08;MRC-IMPKIT;7;51.90
2025-09;MRC-IMPKIT;7;51.90
2025-10;MRC-IMPKIT;7;51.90
2025-11;MRC-IMPKIT;6;51.90
2025-12;MRC-IMPKIT;5;51.90
2020-01;SIR-TSTAT-KT;3;22.00
2020-02;SIR-TSTAT-KT;3;22.00
2020-03;SIR-TSTAT-KT;4;22.00
2020-04;SIR-TSTAT-KT;5;22.00
2020-05;SIR-TSTAT-KT;4;22.00
2020-06;SIR-TSTAT-KT;5;22.00
2020-07;SIR-TSTAT-KT;5;22.00
2020-08;SIR-TSTAT-KT;4;22.00
2020-09;SIR-TSTAT-KT;4;22.00
2020-10;SIR-TSTAT-KT;4;22.00
2020-11;SIR-TSTAT-KT;3;22.00
2020-12;SIR-TSTAT-KT;3;22.00
2021-01;SIR-TSTAT-KT;3;22.31
2021-02;SIR-TSTAT-KT;3;22.31
2021-03;SIR-TSTAT-KT;4;22.31
2021-04;SIR-TSTAT-KT;4;22.31
2021-05;SIR-TSTAT-KT;5;22.31
2021-06;SIR-TSTAT-KT;5;22.31
2021-07;SIR-TSTAT-KT;5;22.31
2021-08;SIR-TSTAT-KT;5;22.31
2021-09;SIR-TSTAT-KT;5;22.31
2021-10;SIR-TSTAT-KT;4;22.31
2021-11;SIR-TSTAT-KT;4;22.31
2021-12;SIR-TSTAT-KT;3;22.31
2022-01;SIR-TSTAT-KT;4;22.62
2022-02;SIR-TSTAT-KT;4;22.62
2022-03;SIR-TSTAT-KT;5;22.62
2022-04;SIR-TSTAT-KT;5;22.62
2022-05;SIR-TSTAT-KT;5;22.62
2022-06;SIR-TSTAT-KT;6;22.62
2022-07;SIR-TSTAT-KT;5;22.62
2022-08;SIR-TSTAT-KT;5;22.62
2022-09;SIR-TSTAT-KT;5;22.62
2022-10;SIR-TSTAT-KT;4;22.62
2022-11;SIR-TSTAT-KT;4;22.62
2022-12;SIR-TSTAT-KT;4;22.62
2023-01;SIR-TSTAT-KT;4;22.92
2023-02;SIR-TSTAT-KT;4;22.92
2023-03;SIR-TSTAT-KT;4;22.92
2023-04;SIR-TSTAT-KT;5;22.92
2023-05;SIR-TSTAT-KT;5;22.92
2023-06;SIR-TSTAT-KT;6;22.92
2023-07;SIR-TSTAT-KT;5;22.92
2023-08;SIR-TSTAT-KT;5;22.92
2023-09;SIR-TSTAT-KT;5;22.92
2023-10;SIR-TSTAT-KT;4;22.92
2023-11;SIR-TSTAT-KT;4;22.92
2023-12;SIR-TSTAT-KT;4;22.92
2024-01;SIR-TSTAT-KT;4;23.23
2024-02;SIR-TSTAT-KT;4;23.23
2024-03;SIR-TSTAT-KT;5;23.23
2024-04;SIR-TSTAT-KT;5;23.23
2024-05;SIR-TSTAT-KT;6;23.23
2024-06;SIR-TSTAT-KT;6;23.23
2024-07;SIR-TSTAT-KT;6;23.23
2024-08;SIR-TSTAT-KT;6;23.23
2024-09;SIR-TSTAT-KT;5;23.23
2024-10;SIR-TSTAT-KT;5;23.23
2024-11;SIR-TSTAT-KT;4;23.23
2024-12;SIR-TSTAT-KT;4;23.23
2025-01;SIR-TSTAT-KT;5;23.54
2025-02;SIR-TSTAT-KT;4;23.54
2025-03;SIR-TSTAT-KT;5;23.54
2025-04;SIR-TSTAT-KT;6;23.54
2025-05;SIR-TSTAT-KT;6;23.54
2025-06;SIR-TSTAT-KT;6;23.54
2025-07;SIR-TSTAT-KT;6;23.54
2025-08;SIR-TSTAT-KT;6;23.54
2025-09;SIR-TSTAT-KT;5;23.54
2025-10;SIR-TSTAT-KT;5;23.54
2025-11;SIR-TSTAT-KT;5;23.54
2025-12;SIR-TSTAT-KT;4;23.54
